"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"USW00014764","43.64222","-70.30444","13.7","2017-01-24","31","34","29"
"USW00014764","43.64222","-70.30444","13.7","2017-01-25","36","42","28"
"USW00014764","43.64222","-70.30444","13.7","2017-01-26","37","47","28"
"USW00014764","43.64222","-70.30444","13.7","2017-01-27","38","43","34"
"USW00014764","43.64222","-70.30444","13.7","2017-01-28","35","40","30"
"USW00014764","43.64222","-70.30444","13.7","2017-01-29","33","42","26"
"USW00014764","43.64222","-70.30444","13.7","2017-01-30","29","35","19"
"USW00014764","43.64222","-70.30444","13.7","2017-01-31","20","25","12"
"USW00014764","43.64222","-70.30444","13.7","2017-02-01","24","34","20"
"USW00014764","43.64222","-70.30444","13.7","2017-02-02","29","38","21"
"USW00014764","43.64222","-70.30444","13.7","2017-02-03","25","33","15"
"USW00014764","43.64222","-70.30444","13.7","2017-02-04","22","30","14"
"USW00014764","43.64222","-70.30444","13.7","2017-02-05","28","39","22"
"USW00014764","43.64222","-70.30444","13.7","2017-02-06","30","33","23"
"USW00014764","43.64222","-70.30444","13.7","2017-02-07","20","25","16"
"USW00014764","43.64222","-70.30444","13.7","2017-02-08","27","50","15"
"USW00014764","43.64222","-70.30444","13.7","2017-02-09","26","32","10"
"USW00014764","43.64222","-70.30444","13.7","2017-02-10","10","14","3"
"USW00014764","43.64222","-70.30444","13.7","2017-02-11","10","15","7"
"USW00014764","43.64222","-70.30444","13.7","2017-02-12","17","23","15"
"USW00014764","43.64222","-70.30444","13.7","2017-02-13","23","27","20"
"USW00014764","43.64222","-70.30444","13.7","2017-02-14","23","30","10"
"USW00014764","43.64222","-70.30444","13.7","2017-02-15","25","39","16"
"USW00014764","43.64222","-70.30444","13.7","2017-02-16","30","35","22"
"USW00014764","43.64222","-70.30444","13.7","2017-02-17","26","38","12"
"USW00014764","43.64222","-70.30444","13.7","2017-02-18","28","41","15"
"USW00014764","43.64222","-70.30444","13.7","2017-02-19","43","55","28"
"USW00014764","43.64222","-70.30444","13.7","2017-02-20","38","42","25"
"USW00014764","43.64222","-70.30444","13.7","2017-02-21","29","37","15"
"USW00014764","43.64222","-70.30444","13.7","2017-02-22","39","49","28"
"USW00014764","43.64222","-70.30444","13.7","2017-02-23","36","51","26"
"USW00014764","43.64222","-70.30444","13.7","2017-02-24","46","53","37"
"USW00014764","43.64222","-70.30444","13.7","2017-02-25","43","50","35"
"USW00014764","43.64222","-70.30444","13.7","2017-02-26","41","46","25"
"USW00014764","43.64222","-70.30444","13.7","2017-02-27","35","52","25"
"USW00014764","43.64222","-70.30444","13.7","2017-02-28","40","46","32"
"USW00014764","43.64222","-70.30444","13.7","2017-03-01","43","48","40"
"USW00014764","43.64222","-70.30444","13.7","2017-03-02","43","54","23"
"USW00014764","43.64222","-70.30444","13.7","2017-03-03","25","33","16"
"USW00014764","43.64222","-70.30444","13.7","2017-03-04","14","17","7"
"USW00014764","43.64222","-70.30444","13.7","2017-03-05","16","31","8"
"USW00014764","43.64222","-70.30444","13.7","2017-03-06","22","40","5"
"USW00014764","43.64222","-70.30444","13.7","2017-03-07","33","40","25"
"USW00014764","43.64222","-70.30444","13.7","2017-03-08","43","54","34"
"USW00014764","43.64222","-70.30444","13.7","2017-03-09","40","43","29"
"USW00014764","43.64222","-70.30444","13.7","2017-03-10","29","31","17"
"USW00014764","43.64222","-70.30444","13.7","2017-03-11","12","17","3"
"USW00014764","43.64222","-70.30444","13.7","2017-03-12","11","25","1"
"USW00014764","43.64222","-70.30444","13.7","2017-03-13","17","32","6"
"USW00014764","43.64222","-70.30444","13.7","2017-03-14","25","29","20"
"USW00014764","43.64222","-70.30444","13.7","2017-03-15","27","31","20"
"USW00014764","43.64222","-70.30444","13.7","2017-03-16","24","31","15"
"USW00014764","43.64222","-70.30444","13.7","2017-03-17","23","36","9"
"USW00014764","43.64222","-70.30444","13.7","2017-03-18","25","32","11"
"USW00014764","43.64222","-70.30444","13.7","2017-03-19","31","40","26"
"USW00014764","43.64222","-70.30444","13.7","2017-03-20","38","50","30"
"USW00014764","43.64222","-70.30444","13.7","2017-03-21","39","47","30"
"USW00014764","43.64222","-70.30444","13.7","2017-03-22","30","34","16"
"USW00014764","43.64222","-70.30444","13.7","2017-03-23","22","34","14"
"USW00014764","43.64222","-70.30444","13.7","2017-03-24","29","36","22"
"USW00014764","43.64222","-70.30444","13.7","2017-03-25","36","42","29"
"USW00014764","43.64222","-70.30444","13.7","2017-03-26","32","35","22"
"USW00014764","43.64222","-70.30444","13.7","2017-03-27","35","37","33"
"USW00014764","43.64222","-70.30444","13.7","2017-03-28","34","36","32"
"USW00014764","43.64222","-70.30444","13.7","2017-03-29","38","46","34"
"USW00014764","43.64222","-70.30444","13.7","2017-03-30","40","49","32"
"USW00014764","43.64222","-70.30444","13.7","2017-03-31","35","38","31"
"USW00014764","43.64222","-70.30444","13.7","2017-04-01","33","34","32"
"USW00014764","43.64222","-70.30444","13.7","2017-04-02","37","50","31"
"USW00014764","43.64222","-70.30444","13.7","2017-04-03","39","52","26"
"USW00014764","43.64222","-70.30444","13.7","2017-04-04","37","41","34"
"USW00014764","43.64222","-70.30444","13.7","2017-04-05","37","43","34"
"USW00014764","43.64222","-70.30444","13.7","2017-04-06","38","46","36"
"USW00014764","43.64222","-70.30444","13.7","2017-04-07","44","51","40"
"USW00014764","43.64222","-70.30444","13.7","2017-04-08","42","49","37"
"USW00014764","43.64222","-70.30444","13.7","2017-04-09","43","59","29"
"USW00014764","43.64222","-70.30444","13.7","2017-04-10","49","66","33"
"USW00014764","43.64222","-70.30444","13.7","2017-04-11","58","76","41"
"USW00014764","43.64222","-70.30444","13.7","2017-04-12","51","60","44"
"USW00014764","43.64222","-70.30444","13.7","2017-04-13","48","60","34"
"USW00014764","43.64222","-70.30444","13.7","2017-04-14","47","61","32"
"USW00014764","43.64222","-70.30444","13.7","2017-04-15","48","63","30"
"USW00014764","43.64222","-70.30444","13.7","2017-04-16","65","86","47"
"USW00014764","43.64222","-70.30444","13.7","2017-04-17","67","69","44"
"USW00014764","43.64222","-70.30444","13.7","2017-04-18","45","49","32"
"USW00014764","43.64222","-70.30444","13.7","2017-04-19","38","46","30"
"USW00014764","43.64222","-70.30444","13.7","2017-04-20","45","54","42"
"USW00014764","43.64222","-70.30444","13.7","2017-04-21","42","42","38"
"USW00014764","43.64222","-70.30444","13.7","2017-04-22","39","42","36"
"USW00014764","43.64222","-70.30444","13.7","2017-04-23","44","60","34"
"USW00014764","43.64222","-70.30444","13.7","2017-04-24","49","62","35"
"USW00014764","43.64222","-70.30444","13.7","2017-04-25","44","48","41"
"USW00014764","43.64222","-70.30444","13.7","2017-04-26","48","54","45"
"USW00014764","43.64222","-70.30444","13.7","2017-04-27","52","60","47"
"USW00014764","43.64222","-70.30444","13.7","2017-04-28","54","66","46"
"USW00014764","43.64222","-70.30444","13.7","2017-04-29","62","81","46"
"USW00014764","43.64222","-70.30444","13.7","2017-04-30","51","53","41"
"USW00014764","43.64222","-70.30444","13.7","2017-05-01","44","44","42"
"USW00014764","43.64222","-70.30444","13.7","2017-05-02","46","57","42"
"USW00014764","43.64222","-70.30444","13.7","2017-05-03","54","64","39"
"USW00014764","43.64222","-70.30444","13.7","2017-05-04","47","58","34"
"USW00014764","43.64222","-70.30444","13.7","2017-05-05","46","50","44"
"USW00014764","43.64222","-70.30444","13.7","2017-05-06","51","59","47"
"USW00014764","43.64222","-70.30444","13.7","2017-05-07","52","60","47"
"USW00014764","43.64222","-70.30444","13.7","2017-05-08","48","53","40"
"USW00014764","43.64222","-70.30444","13.7","2017-05-09","44","53","32"
"USW00014764","43.64222","-70.30444","13.7","2017-05-10","47","56","42"
"USW00014764","43.64222","-70.30444","13.7","2017-05-11","49","55","44"
"USW00014764","43.64222","-70.30444","13.7","2017-05-12","51","59","46"
"USW00014764","43.64222","-70.30444","13.7","2017-05-13","49","58","39"
"USW00014764","43.64222","-70.30444","13.7","2017-05-14","47","48","45"
"USW00014764","43.64222","-70.30444","13.7","2017-05-15","49","57","43"
"USW00014764","43.64222","-70.30444","13.7","2017-05-16","58","77","40"
"USW00014764","43.64222","-70.30444","13.7","2017-05-17","65","77","47"
"USW00014764","43.64222","-70.30444","13.7","2017-05-18","76","93","59"
"USW00014764","43.64222","-70.30444","13.7","2017-05-19","75","85","53"
"USW00014764","43.64222","-70.30444","13.7","2017-05-20","57","68","47"
"USW00014764","43.64222","-70.30444","13.7","2017-05-21","55","65","39"
"USW00014764","43.64222","-70.30444","13.7","2017-05-22","53","56","48"
"USW00014764","43.64222","-70.30444","13.7","2017-05-23","55","67","50"
"USW00014764","43.64222","-70.30444","13.7","2017-05-24","57","68","49"
"USW00014764","43.64222","-70.30444","13.7","2017-05-25","53","57","47"
"USW00014764","43.64222","-70.30444","13.7","2017-05-26","51","56","48"
"USW00014764","43.64222","-70.30444","13.7","2017-05-27","55","63","48"
"USW00014764","43.64222","-70.30444","13.7","2017-05-28","52","59","45"
"USW00014764","43.64222","-70.30444","13.7","2017-05-29","48","49","46"
"USW00014764","43.64222","-70.30444","13.7","2017-05-30","49","55","47"
"USW00014764","43.64222","-70.30444","13.7","2017-05-31","54","61","51"
"USW00014764","43.64222","-70.30444","13.7","2017-06-01","58","72","50"
"USW00014764","43.64222","-70.30444","13.7","2017-06-02","60","68","46"
"USW00014764","43.64222","-70.30444","13.7","2017-06-03","54","66","44"
"USW00014764","43.64222","-70.30444","13.7","2017-06-04","58","71","44"
"USW00014764","43.64222","-70.30444","13.7","2017-06-05","55","58","51"
"USW00014764","43.64222","-70.30444","13.7","2017-06-06","50","53","48"
"USW00014764","43.64222","-70.30444","13.7","2017-06-07","56","69","48"
"USW00014764","43.64222","-70.30444","13.7","2017-06-08","61","75","47"
"USW00014764","43.64222","-70.30444","13.7","2017-06-09","59","74","51"
"USW00014764","43.64222","-70.30444","13.7","2017-06-10","67","76","52"
"USW00014764","43.64222","-70.30444","13.7","2017-06-11","75","91","65"
"USW00014764","43.64222","-70.30444","13.7","2017-06-12","80","89","66"
"USW00014764","43.64222","-70.30444","13.7","2017-06-13","81","91","65"
"USW00014764","43.64222","-70.30444","13.7","2017-06-14","68","76","52"
"USW00014764","43.64222","-70.30444","13.7","2017-06-15","59","68","47"
"USW00014764","43.64222","-70.30444","13.7","2017-06-16","58","61","56"
"USW00014764","43.64222","-70.30444","13.7","2017-06-17","61","71","56"
"USW00014764","43.64222","-70.30444","13.7","2017-06-18","67","77","60"
"USW00014764","43.64222","-70.30444","13.7","2017-06-19","71","81","65"
"USW00014764","43.64222","-70.30444","13.7","2017-06-20","70","83","64"
"USW00014764","43.64222","-70.30444","13.7","2017-06-21","72","82","60"
"USW00014764","43.64222","-70.30444","13.7","2017-06-22","70","82","54"
"USW00014764","43.64222","-70.30444","13.7","2017-06-23","65","74","60"
"USW00014764","43.64222","-70.30444","13.7","2017-06-24","74","85","65"
"USW00014764","43.64222","-70.30444","13.7","2017-06-25","72","82","59"
"USW00014764","43.64222","-70.30444","13.7","2017-06-26","68","76","58"
"USW00014764","43.64222","-70.30444","13.7","2017-06-27","64","74","56"
"USW00014764","43.64222","-70.30444","13.7","2017-06-28","63","76","50"
"USW00014764","43.64222","-70.30444","13.7","2017-06-29","64","74","52"
"USW00014764","43.64222","-70.30444","13.7","2017-06-30","65","76","60"
"USW00014764","43.64222","-70.30444","13.7","2017-07-01","70","79","64"
"USW00014764","43.64222","-70.30444","13.7","2017-07-02","75","87","65"
"USW00014764","43.64222","-70.30444","13.7","2017-07-03","76","84","61"
"USW00014764","43.64222","-70.30444","13.7","2017-07-04","72","82","57"
"USW00014764","43.64222","-70.30444","13.7","2017-07-05","69","82","54"
"USW00014764","43.64222","-70.30444","13.7","2017-07-06","68","74","59"
"USW00014764","43.64222","-70.30444","13.7","2017-07-07","65","73","58"
"USW00014764","43.64222","-70.30444","13.7","2017-07-08","65","76","56"
"USW00014764","43.64222","-70.30444","13.7","2017-07-09","72","82","59"
"USW00014764","43.64222","-70.30444","13.7","2017-07-10","72","82","59"
"USW00014764","43.64222","-70.30444","13.7","2017-07-11","70","78","63"
"USW00014764","43.64222","-70.30444","13.7","2017-07-12","73","83","64"
"USW00014764","43.64222","-70.30444","13.7","2017-07-13","63","67","58"
"USW00014764","43.64222","-70.30444","13.7","2017-07-14","62","68","55"
"USW00014764","43.64222","-70.30444","13.7","2017-07-15","65","73","60"
"USW00014764","43.64222","-70.30444","13.7","2017-07-16","70","82","58"
"USW00014764","43.64222","-70.30444","13.7","2017-07-17","70","78","62"
"USW00014764","43.64222","-70.30444","13.7","2017-07-18","70","78","66"
"USW00014764","43.64222","-70.30444","13.7","2017-07-19","72","80","67"
"USW00014764","43.64222","-70.30444","13.7","2017-07-20","75","88","66"
"USW00014764","43.64222","-70.30444","13.7","2017-07-21","77","87","65"
"USW00014764","43.64222","-70.30444","13.7","2017-07-22","77","86","66"
"USW00014764","43.64222","-70.30444","13.7","2017-07-23","69","72","59"
"USW00014764","43.64222","-70.30444","13.7","2017-07-24","61","66","55"
"USW00014764","43.64222","-70.30444","13.7","2017-07-25","61","73","55"
"USW00014764","43.64222","-70.30444","13.7","2017-07-26","67","80","56"
"USW00014764","43.64222","-70.30444","13.7","2017-07-27","67","75","62"
"USW00014764","43.64222","-70.30444","13.7","2017-07-28","71","84","60"
"USW00014764","43.64222","-70.30444","13.7","2017-07-29","67","75","52"
"USW00014764","43.64222","-70.30444","13.7","2017-07-30","65","80","50"
"USW00014764","43.64222","-70.30444","13.7","2017-07-31","69","81","52"
"USW00014764","43.64222","-70.30444","13.7","2017-08-01","73","86","63"
"USW00014764","43.64222","-70.30444","13.7","2017-08-02","71","84","60"
"USW00014764","43.64222","-70.30444","13.7","2017-08-03","72","80","65"
"USW00014764","43.64222","-70.30444","13.7","2017-08-04","70","77","63"
"USW00014764","43.64222","-70.30444","13.7","2017-08-05","69","73","62"
"USW00014764","43.64222","-70.30444","13.7","2017-08-06","67","77","57"
"USW00014764","43.64222","-70.30444","13.7","2017-08-07","67","79","52"
"USW00014764","43.64222","-70.30444","13.7","2017-08-08","67","73","59"
"USW00014764","43.64222","-70.30444","13.7","2017-08-09","67","82","53"
"USW00014764","43.64222","-70.30444","13.7","2017-08-10","71","81","59"
"USW00014764","43.64222","-70.30444","13.7","2017-08-11","70","79","62"
"USW00014764","43.64222","-70.30444","13.7","2017-08-12","67","73","64"
"USW00014764","43.64222","-70.30444","13.7","2017-08-13","73","86","61"
"USW00014764","43.64222","-70.30444","13.7","2017-08-14","69","81","55"
"USW00014764","43.64222","-70.30444","13.7","2017-08-15","69","79","59"
"USW00014764","43.64222","-70.30444","13.7","2017-08-16","72","82","56"
"USW00014764","43.64222","-70.30444","13.7","2017-08-17","67","83","50"
"USW00014764","43.64222","-70.30444","13.7","2017-08-18","64","67","60"
"USW00014764","43.64222","-70.30444","13.7","2017-08-19","66","80","60"
"USW00014764","43.64222","-70.30444","13.7","2017-08-20","72","84","62"
"USW00014764","43.64222","-70.30444","13.7","2017-08-21","72","86","58"
"USW00014764","43.64222","-70.30444","13.7","2017-08-22","72","82","61"
"USW00014764","43.64222","-70.30444","13.7","2017-08-23","74","80","60"
"USW00014764","43.64222","-70.30444","13.7","2017-08-24","67","79","54"
"USW00014764","43.64222","-70.30444","13.7","2017-08-25","66","74","53"
"USW00014764","43.64222","-70.30444","13.7","2017-08-26","62","75","50"
"USW00014764","43.64222","-70.30444","13.7","2017-08-27","63","74","50"
"USW00014764","43.64222","-70.30444","13.7","2017-08-28","61","73","50"
"USW00014764","43.64222","-70.30444","13.7","2017-08-29","59","69","47"
"USW00014764","43.64222","-70.30444","13.7","2017-08-30","62","74","52"
"USW00014764","43.64222","-70.30444","13.7","2017-08-31","62","77","50"
"USW00014764","43.64222","-70.30444","13.7","2017-09-01","58","66","46"
"USW00014764","43.64222","-70.30444","13.7","2017-09-02","56","71","43"
"USW00014764","43.64222","-70.30444","13.7","2017-09-03","57","64","51"
"USW00014764","43.64222","-70.30444","13.7","2017-09-04","62","76","55"
"USW00014764","43.64222","-70.30444","13.7","2017-09-05","69","79","62"
"USW00014764","43.64222","-70.30444","13.7","2017-09-06","65","72","59"
"USW00014764","43.64222","-70.30444","13.7","2017-09-07","63","74","57"
"USW00014764","43.64222","-70.30444","13.7","2017-09-08","62","72","49"
"USW00014764","43.64222","-70.30444","13.7","2017-09-09","61","72","51"
"USW00014764","43.64222","-70.30444","13.7","2017-09-10","62","72","51"
"USW00014764","43.64222","-70.30444","13.7","2017-09-11","63","79","49"
"USW00014764","43.64222","-70.30444","13.7","2017-09-12","64","77","50"
"USW00014764","43.64222","-70.30444","13.7","2017-09-13","66","80","52"
"USW00014764","43.64222","-70.30444","13.7","2017-09-14","67","80","55"
"USW00014764","43.64222","-70.30444","13.7","2017-09-15","69","72","62"
"USW00014764","43.64222","-70.30444","13.7","2017-09-16","67","80","61"
"USW00014764","43.64222","-70.30444","13.7","2017-09-17","64","74","60"
"USW00014764","43.64222","-70.30444","13.7","2017-09-18","62","67","59"
"USW00014764","43.64222","-70.30444","13.7","2017-09-19","63","69","60"
"USW00014764","43.64222","-70.30444","13.7","2017-09-20","68","75","65"
"USW00014764","43.64222","-70.30444","13.7","2017-09-21","69","75","61"
"USW00014764","43.64222","-70.30444","13.7","2017-09-22","63","70","56"
"USW00014764","43.64222","-70.30444","13.7","2017-09-23","68","82","56"
"USW00014764","43.64222","-70.30444","13.7","2017-09-24","71","86","61"
"USW00014764","43.64222","-70.30444","13.7","2017-09-25","72","83","62"
"USW00014764","43.64222","-70.30444","13.7","2017-09-26","69","81","60"
"USW00014764","43.64222","-70.30444","13.7","2017-09-27","70","84","59"
"USW00014764","43.64222","-70.30444","13.7","2017-09-28","71","76","48"
"USW00014764","43.64222","-70.30444","13.7","2017-09-29","56","65","46"
"USW00014764","43.64222","-70.30444","13.7","2017-09-30","51","56","41"
"USW00014764","43.64222","-70.30444","13.7","2017-10-01","50","65","38"
"USW00014764","43.64222","-70.30444","13.7","2017-10-02","54","69","40"
"USW00014764","43.64222","-70.30444","13.7","2017-10-03","53","64","40"
"USW00014764","43.64222","-70.30444","13.7","2017-10-04","60","74","47"
"USW00014764","43.64222","-70.30444","13.7","2017-10-05","69","76","52"
"USW00014764","43.64222","-70.30444","13.7","2017-10-06","58","68","46"
"USW00014764","43.64222","-70.30444","13.7","2017-10-07","57","67","47"
"USW00014764","43.64222","-70.30444","13.7","2017-10-08","65","73","62"
"USW00014764","43.64222","-70.30444","13.7","2017-10-09","64","67","59"
"USW00014764","43.64222","-70.30444","13.7","2017-10-10","68","77","55"
"USW00014764","43.64222","-70.30444","13.7","2017-10-11","60","70","51"
"USW00014764","43.64222","-70.30444","13.7","2017-10-12","51","58","36"
"USW00014764","43.64222","-70.30444","13.7","2017-10-13","46","60","33"
"USW00014764","43.64222","-70.30444","13.7","2017-10-14","60","70","52"
"USW00014764","43.64222","-70.30444","13.7","2017-10-15","61","70","55"
"USW00014764","43.64222","-70.30444","13.7","2017-10-16","60","68","44"
"USW00014764","43.64222","-70.30444","13.7","2017-10-17","45","56","33"
"USW00014764","43.64222","-70.30444","13.7","2017-10-18","53","71","40"
"USW00014764","43.64222","-70.30444","13.7","2017-10-19","53","67","39"
"USW00014764","43.64222","-70.30444","13.7","2017-10-20","60","70","45"
"USW00014764","43.64222","-70.30444","13.7","2017-10-21","56","70","42"
"USW00014764","43.64222","-70.30444","13.7","2017-10-22","53","62","45"
"USW00014764","43.64222","-70.30444","13.7","2017-10-23","55","62","51"
"USW00014764","43.64222","-70.30444","13.7","2017-10-24","60","64","57"
"USW00014764","43.64222","-70.30444","13.7","2017-10-25","63","65","58"
"USW00014764","43.64222","-70.30444","13.7","2017-10-26","59","60","47"
"USW00014764","43.64222","-70.30444","13.7","2017-10-27","52","60","40"
"USW00014764","43.64222","-70.30444","13.7","2017-10-28","47","60","35"
"USW00014764","43.64222","-70.30444","13.7","2017-10-29","57","62","56"
"USW00014764","43.64222","-70.30444","13.7","2017-10-30","58","63","46"
"USW00014764","43.64222","-70.30444","13.7","2017-10-31","49","57","42"
"USW00014764","43.64222","-70.30444","13.7","2017-11-01","44","53","30"
"USW00014764","43.64222","-70.30444","13.7","2017-11-02","54","59","52"
"USW00014764","43.64222","-70.30444","13.7","2017-11-03","60","70","44"
"USW00014764","43.64222","-70.30444","13.7","2017-11-04","47","53","37"
"USW00014764","43.64222","-70.30444","13.7","2017-11-05","47","56","39"
"USW00014764","43.64222","-70.30444","13.7","2017-11-06","57","62","44"
"USW00014764","43.64222","-70.30444","13.7","2017-11-07","44","48","35"
"USW00014764","43.64222","-70.30444","13.7","2017-11-08","38","44","25"
"USW00014764","43.64222","-70.30444","13.7","2017-11-09","33","48","22"
"USW00014764","43.64222","-70.30444","13.7","2017-11-10","39","49","21"
"USW00014764","43.64222","-70.30444","13.7","2017-11-11","26","36","17"
"USW00014764","43.64222","-70.30444","13.7","2017-11-12","31","42","24"
"USW00014764","43.64222","-70.30444","13.7","2017-11-13","29","35","22"
"USW00014764","43.64222","-70.30444","13.7","2017-11-14","36","43","31"
"USW00014764","43.64222","-70.30444","13.7","2017-11-15","36","41","25"
"USW00014764","43.64222","-70.30444","13.7","2017-11-16","35","48","26"
"USW00014764","43.64222","-70.30444","13.7","2017-11-17","38","42","23"
"USW00014764","43.64222","-70.30444","13.7","2017-11-18","30","50","21"
"USW00014764","43.64222","-70.30444","13.7","2017-11-19","48","56","32"
"USW00014764","43.64222","-70.30444","13.7","2017-11-20","34","39","26"
"USW00014764","43.64222","-70.30444","13.7","2017-11-21","36","52","24"
"USW00014764","43.64222","-70.30444","13.7","2017-11-22","43","45","32"
"USW00014764","43.64222","-70.30444","13.7","2017-11-23","34","41","25"
"USW00014764","43.64222","-70.30444","13.7","2017-11-24","35","47","27"
"USW00014764","43.64222","-70.30444","13.7","2017-11-25","44","52","36"
"USW00014764","43.64222","-70.30444","13.7","2017-11-26","43","48","26"
"USW00014764","43.64222","-70.30444","13.7","2017-11-27","33","43","20"
"USW00014764","43.64222","-70.30444","13.7","2017-11-28","25","39","17"
"USW00014764","43.64222","-70.30444","13.7","2017-11-29","43","59","31"
"USW00014764","43.64222","-70.30444","13.7","2017-11-30","34","46","22"
"USW00014764","43.64222","-70.30444","13.7","2017-12-01","44","47","29"
"USW00014764","43.64222","-70.30444","13.7","2017-12-02","34","40","28"
"USW00014764","43.64222","-70.30444","13.7","2017-12-03","33","42","25"
"USW00014764","43.64222","-70.30444","13.7","2017-12-04","31","41","22"
"USW00014764","43.64222","-70.30444","13.7","2017-12-05","36","52","29"
"USW00014764","43.64222","-70.30444","13.7","2017-12-06","47","54","31"
"USW00014764","43.64222","-70.30444","13.7","2017-12-07","35","43","28"
"USW00014764","43.64222","-70.30444","13.7","2017-12-08","34","38","29"
"USW00014764","43.64222","-70.30444","13.7","2017-12-09","32","36","29"
"USW00014764","43.64222","-70.30444","13.7","2017-12-10","31","37","26"
"USW00014764","43.64222","-70.30444","13.7","2017-12-11","32","38","26"
"USW00014764","43.64222","-70.30444","13.7","2017-12-12","24","33","19"
"USW00014764","43.64222","-70.30444","13.7","2017-12-13","28","31","17"
"USW00014764","43.64222","-70.30444","13.7","2017-12-14","20","26","14"
"USW00014764","43.64222","-70.30444","13.7","2017-12-15","16","23","6"
"USW00014764","43.64222","-70.30444","13.7","2017-12-16","21","31","11"
"USW00014764","43.64222","-70.30444","13.7","2017-12-17","17","26","5"
"USW00014764","43.64222","-70.30444","13.7","2017-12-18","16","26","8"
"USW00014764","43.64222","-70.30444","13.7","2017-12-19","29","43","22"
"USW00014764","43.64222","-70.30444","13.7","2017-12-20","37","40","23"
"USW00014764","43.64222","-70.30444","13.7","2017-12-21","23","25","16"
"USW00014764","43.64222","-70.30444","13.7","2017-12-22","17","20","15"
"USW00014764","43.64222","-70.30444","13.7","2017-12-23","22","34","17"
"USW00014764","43.64222","-70.30444","13.7","2017-12-24","31","34","23"
"USW00014764","43.64222","-70.30444","13.7","2017-12-25","22","29","15"
"USW00014764","43.64222","-70.30444","13.7","2017-12-26","21","23","8"
"USW00014764","43.64222","-70.30444","13.7","2017-12-27","10","15","0"
"USW00014764","43.64222","-70.30444","13.7","2017-12-28","2","8","-6"
"USW00014764","43.64222","-70.30444","13.7","2017-12-29","-2","6","-13"
"USW00014764","43.64222","-70.30444","13.7","2017-12-30","-1","12","-13"
"USW00014764","43.64222","-70.30444","13.7","2017-12-31","2","11","-10"
"USW00014764","43.64222","-70.30444","13.7","2018-01-01","-3","10","-17"
"USW00014764","43.64222","-70.30444","13.7","2018-01-02","-1","12","-16"
"USW00014764","43.64222","-70.30444","13.7","2018-01-03","13","26","7"
"USW00014764","43.64222","-70.30444","13.7","2018-01-04","18","30","4"
"USW00014764","43.64222","-70.30444","13.7","2018-01-05","16","24","0"
"USW00014764","43.64222","-70.30444","13.7","2018-01-06","1","4","-5"
"USW00014764","43.64222","-70.30444","13.7","2018-01-07","0","14","-12"
"USW00014764","43.64222","-70.30444","13.7","2018-01-08","18","30","11"
"USW00014764","43.64222","-70.30444","13.7","2018-01-09","32","39","20"
"USW00014764","43.64222","-70.30444","13.7","2018-01-10","25","34","10"
"USW00014764","43.64222","-70.30444","13.7","2018-01-11","38","47","32"
"USW00014764","43.64222","-70.30444","13.7","2018-01-12","44","49","39"
"USW00014764","43.64222","-70.30444","13.7","2018-01-13","43","50","16"
"USW00014764","43.64222","-70.30444","13.7","2018-01-14","17","20","9"
"USW00014764","43.64222","-70.30444","13.7","2018-01-15","10","17","3"
"USW00014764","43.64222","-70.30444","13.7","2018-01-16","19","27","14"
"USW00014764","43.64222","-70.30444","13.7","2018-01-17","27","29","25"
"USW00014764","43.64222","-70.30444","13.7","2018-01-18","24","30","13"
"USW00014764","43.64222","-70.30444","13.7","2018-01-19","22","32","11"
"USW00014764","43.64222","-70.30444","13.7","2018-01-20","35","47","29"
"USW00014764","43.64222","-70.30444","13.7","2018-01-21","38","43","28"
"USW00014764","43.64222","-70.30444","13.7","2018-01-22","30","35","21"
"USW00014764","43.64222","-70.30444","13.7","2018-01-23","25","37","22"
"USW00014764","43.64222","-70.30444","13.7","2018-01-24","33","38","18"
"USW00014764","43.64222","-70.30444","13.7","2018-01-25","19","24","12"
"USW00014764","43.64222","-70.30444","13.7","2018-01-26","18","31","8"
"USW00014764","43.64222","-70.30444","13.7","2018-01-27","29","47","13"
"USW00014764","43.64222","-70.30444","13.7","2018-01-28","46","48","31"
"USW00014764","43.64222","-70.30444","13.7","2018-01-29","31","35","23"
"USW00014764","43.64222","-70.30444","13.7","2018-01-30","22","23","18"
"USW00014764","43.64222","-70.30444","13.7","2018-01-31","20","31","10"
"USW00014764","43.64222","-70.30444","13.7","2018-02-01","30","38","26"
"USW00014764","43.64222","-70.30444","13.7","2018-02-02","29","38","3"
"USW00014764","43.64222","-70.30444","13.7","2018-02-03","10","23","2"
"USW00014764","43.64222","-70.30444","13.7","2018-02-04","30","42","21"
"USW00014764","43.64222","-70.30444","13.7","2018-02-05","38","43","19"
"USW00014764","43.64222","-70.30444","13.7","2018-02-06","23","31","17"
"USW00014764","43.64222","-70.30444","13.7","2018-02-07","22","26","16"
"USW00014764","43.64222","-70.30444","13.7","2018-02-08","22","28","13"
"USW00014764","43.64222","-70.30444","13.7","2018-02-09","19","28","8"
"USW00014764","43.64222","-70.30444","13.7","2018-02-10","31","41","24"
"USW00014764","43.64222","-70.30444","13.7","2018-02-11","35","38","33"
"USW00014764","43.64222","-70.30444","13.7","2018-02-12","35","38","24"
"USW00014764","43.64222","-70.30444","13.7","2018-02-13","24","29","17"
"USW00014764","43.64222","-70.30444","13.7","2018-02-14","32","45","27"
